pair_id,ESP_original,SHIWILU_original,ESP_normalizado,SHIWILU_normalizado,source,source_pair_id
U00290,Vuelve.,ADEN'CHER',vuelve.,aden'cher',flashcards,P00290
U00291,Ven.,WENCHER',ven.,wencher',flashcards,P00291
U00292,Venid aquí.,WENCHER' ASEK,venid aquí.,wencher' asek,flashcards,P00292
U00293,Vuelve pronto.,ADEN'CHER' WIUK'SU',vuelve pronto.,aden'cher' wiuk'su',flashcards,P00293
U00294,Hazlo ahora.,NU'TER' IPA'LA,hazlo ahora.,nu'ter' ipa'la,flashcards,P00294
U00295,No preguntes.,YALEK'TUTA,no preguntes.,yalek'tuta,flashcards,P00295
U00296,No llores.,YAWELLEKTA,no llores.,yawellekta,flashcards,P00296
U00297,¡No llores!,¡YAWELLEKTA!,¡no llores!,¡yawellekta!,flashcards,P00297
U00298,No lloren.,YAWELLEKTAMA',no lloren.,yawellektama',flashcards,P00298
U00299,No mientas.,YATUMU'TA,no mientas.,yatumu'ta,flashcards,P00299
U00300,¡Fantástico!,¡U'CHIMUINCHI!,¡fantástico!,¡u'chimuinchi!,flashcards,P00300
U00301,¡Es estupendo!,¡U'CHIMUINCHI NUKA'A!,¡es estupendo!,¡u'chimuinchi nuka'a!,flashcards,P00301
U00302,Sígueme.,TUPI'TU'U,sígueme.,tupi'tu'u,flashcards,P00302
U00303,Síguenos.,TUPI'TU'UDEK,síguenos.,tupi'tu'udek,flashcards,P00303
U00304,Olvídame.,PINANER'U,olvídame.,pinaner'u,flashcards,P00304
U00305,Olvídenme.,PINANER'U'KU,olvídenme.,pinaner'u'ku,flashcards,P00305
U00306,Preparense.,INSEK'DIPERKU',preparense.,insek'diperku',flashcards,P00306
U00307,Agarra esto.,PILLITER' ASU',agarra esto.,pilliter' asu',flashcards,P00307
U00308,Sonrió.,YAMERLADALLI,sonrió.,yamerladalli,flashcards,P00308
U00309,Es rico. (sabor),IYALLI,es rico. (sabor),iyalli,flashcards,P00309
U00310,Acá estoy.,ASEK' ÑAPALEK,acá estoy.,asek' ñapalek,flashcards,P00310
U00311,Sostén esto.,PILLITER' ASU',sostén esto.,pilliter' asu',flashcards,P00311
U00312,¡Qué horror!,¡IMANAN EMPU'NIPA'!,¡qué horror!,¡imanan empu'nipa'!,flashcards,P00312
U00313,¡Qué raro!,¡NERPI'LA EMPU'NIPA'!,¡qué raro!,¡nerpi'la empu'nipa'!,flashcards,P00313
U00314,Estoy ocupada.,YEN'NICHI'NEK,estoy ocupada.,yen'nichi'nek,flashcards,P00314
U00315,Estoy ocupado.,YEN'NICHI'NEK,estoy ocupado.,yen'nichi'nek,flashcards,P00315
U00316,Soy bueno.,MUKANKANKU,soy bueno.,mukankanku,flashcards,P00316
U00317,Puedo volar.,YEN'NITULEK PEN'NU'AK',puedo volar.,yen'nitulek pen'nu'ak',flashcards,P00317
U00318,Puedo correr.,YEN'NITULEK TEKA'AK',puedo correr.,yen'nitulek teka'ak',flashcards,P00318
U00319,Sé correr.,ÑINCHITAPALEK TEKA'AK',sé correr.,ñinchitapalek teka'ak',flashcards,P00319
U00320,Quedé inconsciente.,LLIYA'LEK INLLI'INUI'SU',quedé inconsciente.,lliya'lek inlli'inui'su',flashcards,P00320
U00321,Me dieron.,ENKA'LLINER'KU,me dieron.,enka'lliner'ku,flashcards,P00321
U00322,Me alcanzaron.,ENKA'LLINER'KU,me alcanzaron.,enka'lliner'ku,flashcards,P00322
U00323,Lo odio.,LUYULEK',lo odio.,luyulek',flashcards,P00323
U00324,Eso espero.,NANA WA'TEN'NEK',eso espero.,nana wa'ten'nek',flashcards,P00324
U00325,Lo sabía.,ÑINCHITUWINEK',lo sabía.,ñinchituwinek',flashcards,P00325
U00326,Me reí.,YAMERLEK',me reí.,yamerlek',flashcards,P00326
U00327,Me gusta.,IYATULEK,me gusta.,iyatulek,flashcards,P00327
U00328,¡Lo adoro!,¡TANTE'ÑEK!,¡lo adoro!,¡tante'ñek!,flashcards,P00328
U00329,Lo necesito.,LUANTULEK,lo necesito.,luantulek,flashcards,P00329
U00330,Le vi.,LLI'LEK,le vi.,lli'lek,flashcards,P00330
U00331,Te vi.,LLI'LLIEN,te vi.,lli'llien,flashcards,P00331
U00332,Me tropecé.,PI'SER'KATULEK,me tropecé.,pi'ser'katulek,flashcards,P00332
U00333,Cantaré.,TULUNER'ECHEK,cantaré.,tuluner'echek,flashcards,P00333
U00334,Estoy solo.,KUASHASA' ÑAPALEK,estoy solo.,kuashasa' ñapalek,flashcards,P00334
U00335,Estoy enojado.,YUSU' ÑAPALEK,estoy enojado.,yusu' ñapalek,flashcards,P00335
U00336,Estoy despierto.,NANPISU' ÑAPALEK,estoy despierto.,nanpisu' ñapalek,flashcards,P00336
U00337,Soy ciega.,DAPINANTEK' NUKA'KA,soy ciega.,dapinantek' nuka'ka,flashcards,P00337
U00338,Soy ciego.,DAPINANTEK' NUKA'KA,soy ciego.,dapinantek' nuka'ka,flashcards,P00338
U00339,Estoy quebrado.,NUPEK'PI ÑAPALEK,estoy quebrado.,nupek'pi ñapalek,flashcards,P00339
U00340,Estoy loco.,WA'DANPINTEK ÑAPALEK,estoy loco.,wa'danpintek ñapalek,flashcards,P00340
U00341,Estoy borracho.,LUPERSU' ÑAPALEK,estoy borracho.,lupersu' ñapalek,flashcards,P00341
U00342,Estoy tomada.,LUPERSU' ÑAPALEK,estoy tomada.,lupersu' ñapalek,flashcards,P00342
U00343,Soy amado.,LUANPI NUKA'KA,soy amado.,luanpi nuka'ka,flashcards,P00343
U00344,Soy amada.,LUANPI NUKA'KA,soy amada.,luanpi nuka'ka,flashcards,P00344
U00345,Soy obeso.,WEIPENSU' NUKA'KA,soy obeso.,weipensu' nuka'ka,flashcards,P00345
U00346,Soy obesa.,WEILUNSU' NUKA'KA,soy obesa.,weilunsu' nuka'ka,flashcards,P00346
U00347,Estoy listo.,INSEK'DIPERPI ÑAPALEK,estoy listo.,insek'diperpi ñapalek,flashcards,P00347
U00348,Lo siento.,WE'INU,lo siento.,we'inu,flashcards,P00348
U00349,He perdido.,A'WER'LEK,he perdido.,a'wer'lek,flashcards,P00349
U00350,Ólvidalo.,PINANER'KER',ólvidalo.,pinaner'ker',flashcards,P00350
U00351,¿Está Tom?,¿ÑAPALLI TOM?,¿está tom?,¿ñapalli tom?,flashcards,P00351
U00352,¿Es grave?,¿NU'LA'LLI?,¿es grave?,¿nu'la'lli?,flashcards,P00352
U00353,¿Es malo?,¿MUKANKAN'INPU'?,¿es malo?,¿mukankan'inpu'?,flashcards,P00353
U00354,¿Está lejos?,¿WEIA'CHA ÑAPALLI?,¿está lejos?,¿weia'cha ñapalli?,flashcards,P00354
U00355,¿Eres tú?,¿KENMA'CHA'?,¿eres tú?,¿kenma'cha'?,flashcards,P00355
U00356,Se quemó.,UKER'LLI,se quemó.,uker'lli,flashcards,P00356
U00357,Falló.,APER'LLI,falló.,aper'lli,flashcards,P00357
U00358,Fracasó.,A'APER'LLI,fracasó.,a'aper'lli,flashcards,P00358
U00359,Llovió.,U'LANÑI,llovió.,u'lanñi,flashcards,P00359
U00360,Apesta.,ANALLI,apesta.,analli,flashcards,P00360
U00361,Funcionó.,SAKA'TULLI,funcionó.,saka'tulli,flashcards,P00361
U00362,Hace frío.,SANEK'WAÑI,hace frío.,sanek'wañi,flashcards,P00362
U00363,Está frío.,SANEK'APALLI,está frío.,sanek'apalli,flashcards,P00363
U00364,Está fresco.,NALU  ÑAPALLI,está fresco.,nalu ñapalli,flashcards,P00364
U00365,Está oscuro.,KASISER' ÑAPALLI,está oscuro.,kasiser' ñapalli,flashcards,P00365
U00366,¡Está listo!,¡INSEK'DIPERPI ÑAPALLI!,¡está listo!,¡insek'diperpi ñapalli!,flashcards,P00366
U00367,Es tarde.,ER'WA NUKA'A,es tarde.,er'wa nuka'a,flashcards,P00367
U00368,Es agradable. (persona),MUKANKAN,es agradable. (persona),mukankan,flashcards,P00368
U00369,Es agradable. (sabor),IYALLI,es agradable. (sabor),iyalli,flashcards,P00369
U00370,Se terminó.,TA'WAN'TULLI,se terminó.,ta'wan'tulli,flashcards,P00370
U00371,Se acabó.,TEKINEKLLI,se acabó.,tekineklli,flashcards,P00371
U00372,¡Es verdad!,¡TEKKINCHI NUKA'A!,¡es verdad!,¡tekkinchi nuka'a!,flashcards,P00372
U00373,Es verdad.,TEKKINCHI NUKA'A,es verdad.,tekkinchi nuka'a,flashcards,P00373
U00374,Guarda esto.,SEK'DIPERKER' ASU',guarda esto.,sek'diperker' asu',flashcards,P00374
U00375,Guarden esto.,SEK'DIPERKU' ASU',guarden esto.,sek'diperku' asu',flashcards,P00375
U00376,Mantente caliente.,UKAPISU' ÑAPER',mantente caliente.,ukapisu' ñaper',flashcards,P00376
U00377,Manténgase caliente.,UKAPISU' ÑAPER',manténgase caliente.,ukapisu' ñaper',flashcards,P00377
U00378,Mantente abrigado.,I'SHIWANSU' ÑAPER',mantente abrigado.,i'shiwansu' ñaper',flashcards,P00378
U00379,Manténganse abrigados.,I'SHIWANSU' ÑAPAKU',manténganse abrigados.,i'shiwansu' ñapaku',flashcards,P00379
U00380,Ahora vete.,PAKER' IPA'LA,ahora vete.,paker' ipa'la,flashcards,P00380
U00381,Ahora lárgate.,PAKER' IPA'LA,ahora lárgate.,paker' ipa'la,flashcards,P00381
U00382,¡Suéltame!,¡APU'U!,¡suéltame!,¡apu'u!,flashcards,P00382
U00383,¡Déjeme ir!,¡TA'ITULA'U'KU YAPANTA'LEK!,¡déjeme ir!,¡ta'itula'u'ku yapanta'lek!,flashcards,P00383
U00384,Déjame entrar.,TA'ITULA'U YADA'LEK,déjame entrar.,ta'itula'u yada'lek,flashcards,P00384
U00385,Déjeme entrar.,TA'ITULA'U YADA'LEK,déjeme entrar.,ta'itula'u yada'lek,flashcards,P00385
U00386,Déjanos entrar.,TA'ITULA'UDEK YADA'LLIDEK,déjanos entrar.,ta'itula'udek yada'llidek,flashcards,P00386
U00387,Comamos.,WERANWA',comamos.,weranwa',flashcards,P00387
U00388,Veamos.,LLI'AWA',veamos.,lli'awa',flashcards,P00388
U00389,¡Intentémoslo!,¡INTEK'KLIERIWA'!,¡intentémoslo!,¡intek'klieriwa'!,flashcards,P00389
U00390,Escucha.,LAUK'TER',escucha.,lauk'ter',flashcards,P00390
U00391,Aflójalo.,APU'KER',aflójalo.,apu'ker',flashcards,P00391
U00392,Suéltala.,APU'KER',suéltala.,apu'ker',flashcards,P00392
U00393,Aflójala.,APU'KER',aflójala.,apu'ker',flashcards,P00393
U00394,Deja sitio.,TA'ITER' A'MERCHA,deja sitio.,ta'iter' a'mercha,flashcards,P00394
U00395,Deja pasar.,TA'ITER' NAKUI,deja pasar.,ta'iter' nakui,flashcards,P00395
U00396,¡Buen tiro!,MUSU' DEK'LA,¡buen tiro!,musu' dek'la,flashcards,P00396
U00397,¡Por supuesto!,TE'KINCHI,¡por supuesto!,te'kinchi,flashcards,P00397
U00398,¿Perdona?,TA'ITULAU,¿perdona?,ta'itulau,flashcards,P00398
U00399,Póntelo.,I'SHI'KER',póntelo.,i'shi'ker',flashcards,P00399
U00400,Lee esto.,LUNTUKER' ASU',lee esto.,luntuker' asu',flashcards,P00400
U00401,Lea esto.,LUNTUKER' ASU',lea esto.,luntuker' asu',flashcards,P00401
U00402,Lean esto.,LUNTUKU' ASU',lean esto.,luntuku' asu',flashcards,P00402
U00403,Decí hola.,MA'PU'SIN TUKER',decí hola.,ma'pu'sin tuker',flashcards,P00403
U00404,Véase arriba.,LI'KER' MUSENKEK,véase arriba.,li'ker' musenkek,flashcards,P00404
U00405,¡Cogedlo!,PILLI'TER',¡cogedlo!,pilli'ter',flashcards,P00405
U00406,¡Arrestadlo!,PILLI'TER',¡arrestadlo!,pilli'ter',flashcards,P00406
U00407,¡Prendedlo!,PILLI'TER',¡prendedlo!,pilli'ter',flashcards,P00407
U00408,Ella anda.,NANA DEKUNDULLI,ella anda.,nana dekundulli,flashcards,P00408
U00409,Ella camina.,NANA DEKUNDULLI,ella camina.,nana dekundulli,flashcards,P00409
U00410,Anda.,DEKUNDUNLLI,anda.,dekundunlli,flashcards,P00410
U00411,Está buena.,MUPALLI,está buena.,mupalli,flashcards,P00411
U00412,Firme aquí.,LINSERCHER' ASEK,firme aquí.,linsercher' asek,flashcards,P00412
U00413,Firma esto.,LINSERKER' ASU',firma esto.,linserker' asu',flashcards,P00413
U00414,Sentate ahí.,DU'KER' NANEK,sentate ahí.,du'ker' nanek,flashcards,P00414
U00415,Tú mantente.,LLIA'KER' KENMA,tú mantente.,llia'ker' kenma,flashcards,P00415
U00416,Quieto.,DU'LA'KER' ,quieto.,du'la'ker',flashcards,P00416
U00417,Más despacio.,A'PINTA' UTI'LA,más despacio.,a'pinta' uti'la,flashcards,P00417
U00418,Fuera.,ADIPI,fuera.,adipi,flashcards,P00418
U00419,Aléjate.,ÑILUPA'SHA,aléjate.,ñilupa'sha,flashcards,P00419
U00420,Quedate acá.,ASEK LIA'KER',quedate acá.,asek lia'ker',flashcards,P00420
U00421,Deténlos.,NANEK LIA'INA',deténlos.,nanek lia'ina',flashcards,P00421
U00422,Párales.,NANEK LIA'INA',párales.,nanek lia'ina',flashcards,P00422
U00423,¡Cuidate!,INLUUKTER',¡cuidate!,inluukter',flashcards,P00423
U00424,¡Te cuidas!,INLUUKTER',¡te cuidas!,inluukter',flashcards,P00424
U00425,Encárgate tú.,KENMA LLI'KER',encárgate tú.,kenma lli'ker',flashcards,P00425
U00426,Toma esto.,MA'TA ASU',toma esto.,ma'ta asu',flashcards,P00426
U00427,Tome esto.,MA'TA ASU',tome esto.,ma'ta asu',flashcards,P00427
U00428,Eso es.,NANA NUKA'A,eso es.,nana nuka'a,flashcards,P00428
U00429,¿Entonces qué?,¿NU'PACHIN MA'NEN?,¿entonces qué?,¿nu'pachin ma'nen?,flashcards,P00429
U00430,Cayeron.,ANU'LLINA',cayeron.,anu'llina',flashcards,P00430
U00431,Perdieron.,KANA'CHI'ÑINA',perdieron.,kana'chi'ñina',flashcards,P00431
U00432,Tomás condujo.,TOMAS EKPA'LLI,tomás condujo.,tomas ekpa'lli,flashcards,P00432
U00433,Tom teje.,TOM LANTEÑI,tom teje.,tom lanteñi,flashcards,P00433
U00434,Tom sabe.,TOM ÑINCHITAPALLI,tom sabe.,tom ñinchitapalli,flashcards,P00434
U00435,Tom nada.,TOM IDUMPALLI,tom nada.,tom idumpalli,flashcards,P00435
U00436,Tom juró.,TOM TULLI,tom juró.,tom tulli,flashcards,P00436
U00437,Tomás votó.,TOMAS DEK'LLI,tomás votó.,tomas dek'lli,flashcards,P00437
U00438,Tom camina.,TOM DEKKUNTULLI,tom camina.,tom dekkuntulli,flashcards,P00438
U00439,Tom saludó.,TOM TULLI MA'PU'SIN,tom saludó.,tom tulli ma'pu'sin,flashcards,P00439
U00440,Tomás trabaja.,TOMÁS SAKA'TAPALLI,tomás trabaja.,tomás saka'tapalli,flashcards,P00440
U00441,Tom irá.,TOM PA'ECHU,tom irá.,tom pa'echu,flashcards,P00441
U00442,Pruébatelo.,TEKLERIER',pruébatelo.,teklerier',flashcards,P00442
U00443,Espera aquí.,WA'TENTER' ASEK,espera aquí.,wa'tenter' asek,flashcards,P00443
U00444,Aguarda aquí.,WA'TENTER' ASEK,aguarda aquí.,wa'tenter' asek,flashcards,P00444
U00445,Esperen aquí.,WA'TENKU' ASEK,esperen aquí.,wa'tenku' asek,flashcards,P00445
U00446,Fallamos.,APER'LLIDEK,fallamos.,aper'llidek,flashcards,P00446
U00447,Nos olvidamos.,PINANER'LLIDEK,nos olvidamos.,pinaner'llidek,flashcards,P00447
U00448,Conversamos.,LUNÑIDEK,conversamos.,lunñidek,flashcards,P00448
U00449,Nosotros esperamos.,KUDA WA'TENTULIDEK,nosotros esperamos.,kuda wa'tentulidek,flashcards,P00449
U00450,Después veremos.,NANEKLA LLI'ATERWA',después veremos.,nanekla lli'aterwa',flashcards,P00450
U00451,Ya veremos.,IPA' LLI'ATERWA',ya veremos.,ipa' lli'aterwa',flashcards,P00451
U00452,¡Hemos ganado!,¡KANA'TULLIDEK!,¡hemos ganado!,¡kana'tullidek!,flashcards,P00452
U00453,¿Qué hay?,¿MA'NEN ÑAPALLI?,¿qué hay?,¿ma'nen ñapalli?,flashcards,P00453
U00454,¿Quién es?,¿DEN A'CHA?,¿quién es?,¿den a'cha?,flashcards,P00454
U00455,Tú maneja.,KENMA EKPA'KER',tú maneja.,kenma ekpa'ker',flashcards,P00455
U00456,Tú empieza.,KENMA TENMIANSUER',tú empieza.,kenma tenmiansuer',flashcards,P00456
U00457,Lo intentaste.,INTEK'LLI'WINA,lo intentaste.,intek'lli'wina,flashcards,P00457
U00458,Más alto.,A'PINTA' MUSENKEK,más alto.,a'pinta' musenkek,flashcards,P00458
U00459,¿Me equivoco?,¿APER'LEK A'CHA?,¿me equivoco?,¿aper'lek a'cha?,flashcards,P00459
U00460,¿Estoy equivocada?,¿APER'SUKU A'CHA?,¿estoy equivocada?,¿aper'suku a'cha?,flashcards,P00460
U00461,¿Estás bien?,¿MUPALAN'CHA?,¿estás bien?,¿mupalan'cha?,flashcards,P00461
U00462,¿Estás levantado?,¿YUNSANSU' ÑAPALA?,¿estás levantado?,¿yunsansu' ñapala?,flashcards,P00462
U00463,¡Ten cuidado!,¡LI'KER'LA!,¡ten cuidado!,¡li'ker'la!,flashcards,P00463
U00464,¡Sé cuidadoso!,¡LI'KER'LA!,¡sé cuidadoso!,¡li'ker'la!,flashcards,P00464
U00465,Estate contento.,ÑAPAKER' MUSU'KANKANTUSU',estate contento.,ñapaker' musu'kankantusu',flashcards,P00465
U00466,Sea paciente.,WA'TENKER' A'MERCHA.,sea paciente.,wa'tenker' a'mercha.,flashcards,P00466
U00467,Sé serio.,YAMERCHA,sé serio.,yamercha,flashcards,P00467
U00468,Traed comida.,KENCHER' WERAN,traed comida.,kencher' weran,flashcards,P00468
U00469,Trae vino.,KENCHER' VINU',trae vino.,kencher' vinu',flashcards,P00469
U00470,¿Puedo ayudar?,¿YENNITECHEK KATU'PA'TAK?,¿puedo ayudar?,¿yennitechek katu'pa'tak?,flashcards,P00470
U00471,Lleva esto.,EKPA'KER' ASU',lleva esto.,ekpa'ker' asu',flashcards,P00471
U00472,Comprueba esto.,TEKLERIER' ASU',comprueba esto.,teklerier' asu',flashcards,P00472
U00473,Escoge uno.,WADUNKER' ALA'SA',escoge uno.,wadunker' ala'sa',flashcards,P00473
U00474,Ven solo.,WENLLER' KENMASA',ven solo.,wenller' kenmasa',flashcards,P00474
U00475,Vente.,WENLLER' ,vente.,wenller',flashcards,P00475
U00476,Ven temprano.,WENLLER' DASU'LA,ven temprano.,wenller' dasu'la,flashcards,P00476
U00477,¡Pásale!,ENKA'KER',¡pásale!,enka'ker',flashcards,P00477
U00478,¡Pásenle!,ENKA'KU',¡pásenle!,enka'ku',flashcards,P00478
U00479,¡Ven rápido!,¡WENCHER' WIUKSU'!,¡ven rápido!,¡wencher' wiuksu'!,flashcards,P00479
U00480,¡Vení rápido!,¡WENCHER' WIUKSU'!,¡vení rápido!,¡wencher' wiuksu'!,flashcards,P00480
U00481,¡Ya párale!,¡PILLI'TER' NANEK!,¡ya párale!,¡pilli'ter' nanek!,flashcards,P00481
U00482,¿Fue Tom?,¿TOM ÑIWIÑI?,¿fue tom?,¿tom ñiwiñi?,flashcards,P00482
U00483,No vengas.,YAWENCHA'TA,no vengas.,yawencha'ta,flashcards,P00483
U00484,¡No salten!,¡YAINDEKTAMA'!,¡no salten!,¡yaindektama'!,flashcards,P00484
U00485,No miren.,YALLI'TAMA,no miren.,yalli'tama,flashcards,P00485
U00486,No cantes.,YATULUNER'TA,no cantes.,yatuluner'ta,flashcards,P00486
U00487,No canten.,YATULENER'TAMA,no canten.,yatulener'tama,flashcards,P00487
U00488,No pares.,YATAITULA'TA,no pares.,yataitula'ta,flashcards,P00488
U00489,¡No hables!,¡YALUNTA'!,¡no hables!,¡yalunta'!,flashcards,P00489
U00490,No hables.,YALUNTA',no hables.,yalunta',flashcards,P00490
U00491,¡No esperes!,¡YAWA'TENTA!,¡no esperes!,¡yawa'tenta!,flashcards,P00491
U00492,¡No esperen!,¡YAWA'TENTUTAMA!,¡no esperen!,¡yawa'tentutama!,flashcards,P00492
U00493,No esperes.,YAWA'TENTUTA,no esperes.,yawa'tentuta,flashcards,P00493
U00494,No grites.,YALAMAPU'TA,no grites.,yalamapu'ta,flashcards,P00494
U00495,Come despacio.,WERANKER' UTI'LA,come despacio.,weranker' uti'la,flashcards,P00495
U00496,¡Comé despacio!,¡WERANKER' UTI'LA!,¡comé despacio!,¡weranker' uti'la!,flashcards,P00496
U00497,Síguele.,TUPITER',síguele.,tupiter',flashcards,P00497
U00498,Olvídenlo.,PINANER'KU',olvídenlo.,pinaner'ku',flashcards,P00498
U00499,Perdónenos.,TAITULA'U'KUDEK,perdónenos.,taitula'u'kudek,flashcards,P00499
U00500,Dios existe.,YUS NAMPIPALLI,dios existe.,yus nampipalli,flashcards,P00500
U00501,Tosió.,CHINKU'LLI,tosió.,chinku'lli,flashcards,P00501
U00502,Descolgó.,U'NU'WAÑI,descolgó.,u'nu'wañi,flashcards,P00502
U00503,Está arruinado.,SAPUSU' ÑAPALLI,está arruinado.,sapusu' ñapalli,flashcards,P00503
U00504,Él miente.,NANA TUMU'PALLI,él miente.,nana tumu'palli,flashcards,P00504
U00505,Es inteligente.,ÑINCHIDINUSU'NUKA'A,es inteligente.,ñinchidinusu'nuka'a,flashcards,P00505
U00506,Aquí está.,ASEK' ÑAPALLI,aquí está.,asek' ñapalli,flashcards,P00506
U00507,Aquí vamos.,ASEK' PA'APILALLIDEK,aquí vamos.,asek' pa'apilallidek,flashcards,P00507
U00508,"Hey, cálmate.",LAUK'LA TUNA'KER',"hey, cálmate.",lauk'la tuna'ker',flashcards,P00508
U00509,Mantente quieto.,YALENMEKTA,mantente quieto.,yalenmekta,flashcards,P00509
U00510,¡Qué aburrimiento!,¡MUSU' KANKANCHI'NEK!,¡qué aburrimiento!,¡musu' kankanchi'nek!,flashcards,P00510
U00511,¡Qué bonito!,¡EMBU'NI MUSHIPA'!,¡qué bonito!,¡embu'ni mushipa'!,flashcards,P00511
U00512,¡Encantador!,¡MUPENCHA!,¡encantador!,¡mupencha!,flashcards,P00512
U00513,Lo admito.,YAN'KATEKTULEK,lo admito.,yan'katektulek,flashcards,P00513
U00514,Estoy aburrida.,MUIN'SU' ÑAPALEK,estoy aburrida.,muin'su' ñapalek,flashcards,P00514
U00515,Soy feliz,MUSU' NAMPIPALEK,soy feliz,musu' nampipalek,flashcards,P00515
U00516,¡Estoy feliz!,¡MUSU' NAMPIPALEK!,¡estoy feliz!,¡musu' nampipalek!,flashcards,P00516
U00517,Puedo saltar.,INNITULEK INDEK'AK,puedo saltar.,innitulek indek'ak,flashcards,P00517
U00518,Sé leer.,ÑINCHITAPALEK LUN'AK,sé leer.,ñinchitapalek lun'ak,flashcards,P00518
U00519,Puedo cantar.,ÑINCHITAPALEK TULUNER'AK,puedo cantar.,ñinchitapalek tuluner'ak,flashcards,P00519
U00520,Sé nadar.,ÑINCHITAPALEK IDUN'AK,sé nadar.,ñinchitapalek idun'ak,flashcards,P00520
U00521,Lo dudo.,LATEK'IÑEN,lo dudo.,latek'iñen,flashcards,P00521
U00522,Como aquí.,MAPU'SINA ASEK',como aquí.,mapu'sina asek',flashcards,P00522
U00523,Lo encontré.,KANANEK,lo encontré.,kananek,flashcards,P00523
U00524,Me perdí.,AWER'LEK,me perdí.,awer'lek,flashcards,P00524
U00525,Te detesto.,LUYULLIEN,te detesto.,luyullien,flashcards,P00525
U00526,Te oigo.,LAUK'APALLIEN,te oigo.,lauk'apallien,flashcards,P00526
U00527,Le ayudo.,KATU'PALEK,le ayudo.,katu'palek,flashcards,P00527
U00528,La conozco.,LUWER'CHAPALEK,la conozco.,luwer'chapalek,flashcards,P00528
U00529,Lo conozco.,LUWER'CHAPALEK,lo conozco.,luwer'chapalek,flashcards,P00529
U00530,Ahora sé.,IPA'LA ÑINCHITULEK,ahora sé.,ipa'la ñinchitulek,flashcards,P00530
U00531,Me agradas.,TANTEÑEK,me agradas.,tanteñek,flashcards,P00531
U00532,Me gustó.,TANTENWINEK,me gustó.,tantenwinek,flashcards,P00532
U00533,Lo amo.,TANTEÑEK,lo amo.,tanteñek,flashcards,P00533
U00534,Te quiero.,LUANTULLIEN,te quiero.,luantullien,flashcards,P00534
U00535,Te amo.,LUANTULLIEN,te amo.,luantullien,flashcards,P00535
U00536,¡Te amo!,¡LUANTULLIEN!,¡te amo!,¡luantullien!,flashcards,P00536
U00537,Me encantó.,LUWANTULLIEN,me encantó.,luwantullien,flashcards,P00537
U00538,Lo extraño.,LU'WANEK,lo extraño.,lu'wanek,flashcards,P00538
U00539,Necesito hielo.,LUWANTULEK SANEK,necesito hielo.,luwantulek sanek,flashcards,P00539
U00540,Prometí.,TUWINEK,prometí.,tuwinek,flashcards,P00540
U00541,Me acuerdo.,LLI'INUTAPALEK,me acuerdo.,lli'inutapalek,flashcards,P00541
U00542,Yo recuerdo.,KUA LLI'INUTAPALEK,yo recuerdo.,kua lli'inutapalek,flashcards,P00542
U00543,Grité.,LAMAPU'LEK,grité.,lamapu'lek,flashcards,P00543
U00544,Yo grité.,KUA LAMAPU'LEK,yo grité.,kua lamapu'lek,flashcards,P00544
U00545,Sobreviví.,CHIMINLLINKEKLA NAMPILEK,sobreviví.,chiminllinkekla nampilek,flashcards,P00545
U00546,Viví,NAMPILEK,viví,nampilek,flashcards,P00546
U00547,Eso creo.,NANALATEKAPALEK,eso creo.,nanalatekapalek,flashcards,P00547
U00548,Vomité.,ENMU'LEK,vomité.,enmu'lek,flashcards,P00548
U00549,¡Quiero uno!,ALA'SA' LUANTULEK,¡quiero uno!,ala'sa' luantulek,flashcards,P00549
U00550,¡Quiero una!,ALA'SA' LUANTULEK,¡quiero una!,ala'sa' luantulek,flashcards,P00550
U00551,Llegué tarde.,ETU'KERLEK ER'WA,llegué tarde.,etu'kerlek er'wa,flashcards,P00551
U00552,Lo haré.,NU'TECHEK,lo haré.,nu'techek,flashcards,P00552
U00553,Soy francés.,FRANCES NUKA'KA,soy francés.,frances nuka'ka,flashcards,P00553
U00554,Soy coreano.,KOREANO NUKA'KA,soy coreano.,koreano nuka'ka,flashcards,P00554
U00555,Soy gemelo.,INSILANPI NUKA'KA,soy gemelo.,insilanpi nuka'ka,flashcards,P00555
U00556,Estoy comprando.,MAPA'TAPALEK,estoy comprando.,mapa'tapalek,flashcards,P00556
U00557,Soy torpe.,MA'KIMPU NUKA'KA,soy torpe.,ma'kimpu nuka'ka,flashcards,P00557
U00558,Ahí voy.,NANEK PA'ECHEK,ahí voy.,nanek pa'echek,flashcards,P00558
U00559,Estoy comiendo.,WERAMPALEK,estoy comiendo.,werampalek,flashcards,P00559
U00560,Soy codicioso.,IÑER' LUANTULEK WAPU',soy codicioso.,iñer' luantulek wapu',flashcards,P00560
U00561,Me mudaré.,YUNSUE'CHEK,me mudaré.,yunsue'chek,flashcards,P00561
U00562,Estoy asustado.,IMANANTUSU' ÑAPALEK,estoy asustado.,imanantusu' ñapalek,flashcards,P00562
U00563,Susto.,IMANAN,susto.,imanan,flashcards,P00563
U00564,Estoy soltero.,KU'APER'WI'NEK,estoy soltero.,ku'aper'wi'nek,flashcards,P00564
U00565,Estoy flacucho.,SHA'MU'SU' ÑAPALEK,estoy flacucho.,sha'mu'su' ñapalek,flashcards,P00565
U00566,¡Tengo sueño!,¡YAWICHI'LEK!,¡tengo sueño!,¡yawichi'lek!,flashcards,P00566
U00567,Tengo sueño.,YAWICHI'LEK,tengo sueño.,yawichi'lek,flashcards,P00567
